layer,1,particle,100,64.20411217
layer,2,particle,100,93.98045335
layer,3,particle,100,96.61193478
layer,4,particle,100,96.93748731
layer,5,particle,100,95.00257494
layer,1,particle,200,67.0362703
layer,2,particle,200,93.25600213
layer,3,particle,200,96.28599719
layer,4,particle,200,96.59133805
layer,5,particle,200,86.33226107
layer,1,particle,300,65.23313172
layer,2,particle,300,94.92349111
layer,3,particle,300,95.38630374
layer,4,particle,300,95.53949241
layer,5,particle,300,96.97359246
layer,1,particle,400,72.13544452
layer,2,particle,400,96.46029107
layer,3,particle,400,96.27149182
layer,4,particle,400,96.75586974
layer,5,particle,400,97.1998138
layer,1,particle,500,71.9878846
layer,2,particle,500,96.22585886
layer,3,particle,500,95.77130551
layer,4,particle,500,97.33309309
layer,5,particle,500,97.05019565
layer,1,particle,600,74.02214263
layer,2,particle,600,94.30311842
layer,3,particle,600,96.81968034
layer,4,particle,600,97.26066174
layer,5,particle,600,96.76390397
layer,1,particle,700,71.91767704
layer,2,particle,700,95.26219691
layer,3,particle,700,96.26406874
layer,4,particle,700,97.5801782
layer,5,particle,700,97.20167715
layer,1,particle,800,70.51267238
layer,2,particle,800,96.88787615
layer,3,particle,800,95.20535659
layer,4,particle,800,96.01225802
layer,5,particle,800,89.28633594
layer,1,particle,900,65.6689385
layer,2,particle,900,95.94096996
layer,3,particle,900,96.20703612
layer,4,particle,900,97.26892493
layer,5,particle,900,96.9616497
layer,1,particle,1000,70.70565132
layer,2,particle,1000,95.39280689
layer,3,particle,1000,97.56838931
layer,4,particle,1000,97.18828289
layer,5,particle,1000,96.85681213
layer,1,particle,1100,73.82348706
layer,2,particle,1100,95.06689309
layer,3,particle,1100,96.90054269
layer,4,particle,1100,97.62433706
layer,5,particle,1100,97.40527002
layer,1,particle,1200,71.67258577
layer,2,particle,1200,96.88481031
layer,3,particle,1200,96.818595
layer,4,particle,1200,97.16579867
layer,5,particle,1200,97.31721183
layer,1,particle,1300,68.35869136
layer,2,particle,1300,95.73509496
layer,3,particle,1300,96.51741154
layer,4,particle,1300,96.40539445
layer,5,particle,1300,96.2861383
layer,1,particle,1400,71.21875016
layer,2,particle,1400,96.54647607
layer,3,particle,1400,96.97264196
layer,4,particle,1400,96.81594878
layer,5,particle,1400,97.77811086
layer,1,particle,1500,71.08744782
layer,2,particle,1500,95.73629169
layer,3,particle,1500,96.49413547
layer,4,particle,1500,97.72945356
layer,5,particle,1500,97.63527926
layer,1,particle,1600,69.26686664
layer,2,particle,1600,96.76591878
layer,3,particle,1600,96.56743558
layer,4,particle,1600,97.79594386
layer,5,particle,1600,97.52000865
layer,1,particle,1700,69.89349193
layer,2,particle,1700,95.16546023
layer,3,particle,1700,97.21856793
layer,4,particle,1700,98.16967359
layer,5,particle,1700,97.57253573
layer,1,particle,1800,69.0077844
layer,2,particle,1800,96.22469407
layer,3,particle,1800,97.52833093
layer,4,particle,1800,97.43797723
layer,5,particle,1800,97.74428793
layer,1,particle,1900,68.50205453
layer,2,particle,1900,94.72438818
layer,3,particle,1900,96.86102814
layer,4,particle,1900,96.3239816
layer,5,particle,1900,97.67012014
layer,1,particle,2000,69.97297714
layer,2,particle,2000,96.12090308
layer,3,particle,2000,97.15525016
layer,4,particle,2000,97.22206561
layer,5,particle,2000,97.41038661
layer,1,particle,2100,69.53199968
layer,2,particle,2100,96.68844239
layer,3,particle,2100,96.45081898
layer,4,particle,2100,96.93888232
layer,5,particle,2100,97.21094497
layer,1,particle,2200,73.02838207
layer,2,particle,2200,94.80609072
layer,3,particle,2200,96.89622637
layer,4,particle,2200,96.91250683
layer,5,particle,2200,97.60800036
layer,1,particle,2300,71.47996012
layer,2,particle,2300,95.78750411
layer,3,particle,2300,97.34072763
layer,4,particle,2300,97.58502566
layer,5,particle,2300,97.85847887
layer,1,particle,2400,74.96188056
layer,2,particle,2400,95.10520365
layer,3,particle,2400,96.00932582
layer,4,particle,2400,96.43186548
layer,5,particle,2400,96.64370505
layer,1,particle,2500,68.86079509
layer,2,particle,2500,96.54393565
layer,3,particle,2500,95.1925781
layer,4,particle,2500,97.46237663
layer,5,particle,2500,97.01032481
layer,1,particle,2600,71.99751496
layer,2,particle,2600,97.28942157
layer,3,particle,2600,96.8539789
layer,4,particle,2600,98.13020763
layer,5,particle,2600,97.84271193
layer,1,particle,2700,68.58689262
layer,2,particle,2700,96.6240895
layer,3,particle,2700,97.91068439
layer,4,particle,2700,96.79646095
layer,5,particle,2700,97.94623019
layer,1,particle,2800,70.36772329
layer,2,particle,2800,96.69470139
layer,3,particle,2800,96.97378644
layer,4,particle,2800,98.18369327
layer,5,particle,2800,97.32952089
layer,1,particle,2900,69.17168092
layer,2,particle,2900,95.30386227
layer,3,particle,2900,97.07374617
layer,4,particle,2900,97.56493919
layer,5,particle,2900,97.93556876
layer,1,particle,3000,70.83209341
layer,2,particle,3000,96.17788032
layer,3,particle,3000,97.15092121
layer,4,particle,3000,97.61026982
layer,5,particle,3000,98.0427282
layer,1,particle,3100,70.07938528
layer,2,particle,3100,95.91601971
layer,3,particle,3100,96.01406804
layer,4,particle,3100,97.71243383
layer,5,particle,3100,96.97359503
layer,1,particle,3200,69.01922096
layer,2,particle,3200,96.19806072
layer,3,particle,3200,97.2247269
layer,4,particle,3200,97.42339595
layer,5,particle,3200,97.04857837
layer,1,particle,3300,69.55626122
layer,2,particle,3300,96.99011844
layer,3,particle,3300,97.11519052
layer,4,particle,3300,97.85409902
layer,5,particle,3300,97.42190313
layer,1,particle,3400,71.41875339
layer,2,particle,3400,95.26646263
layer,3,particle,3400,97.08582932
layer,4,particle,3400,97.06049969
layer,5,particle,3400,98.03985541
layer,1,particle,3500,70.52281781
layer,2,particle,3500,95.90762723
layer,3,particle,3500,96.53268053
layer,4,particle,3500,97.74207219
layer,5,particle,3500,98.10858018
layer,1,particle,3600,71.81753796
layer,2,particle,3600,95.90128607
layer,3,particle,3600,97.44985808
layer,4,particle,3600,97.66497005
layer,5,particle,3600,98.09224596
layer,1,particle,3700,70.69229678
layer,2,particle,3700,96.02181154
layer,3,particle,3700,97.13263706
layer,4,particle,3700,97.82727377
layer,5,particle,3700,97.37059197
layer,1,particle,3800,70.30908719
layer,2,particle,3800,96.03167629
layer,3,particle,3800,96.45160778
layer,4,particle,3800,97.37524226
layer,5,particle,3800,98.08964832
layer,1,particle,3900,71.00381409
layer,2,particle,3900,94.59847796
layer,3,particle,3900,97.56074717
layer,4,particle,3900,97.86818331
layer,5,particle,3900,98.26755554
layer,1,particle,4000,70.20658478
layer,2,particle,4000,96.55624967
layer,3,particle,4000,97.32150956
layer,4,particle,4000,97.32214529
layer,5,particle,4000,100
