hash,1,itr,1,probe,1,244.786,245.357,err:0.002333
hash,1,itr,2,probe,1,245.786,244.357,err:0.005814
hash,1,itr,3,probe,1,243.357,243.357,err:0.000000
hash,1,itr,4,probe,1,245.929,242.357,err:0.014525
hash,1,itr,5,probe,1,243.286,241.357,err:0.007929
hash,1,itr,6,probe,1,243.857,240.357,err:0.014353
hash,1,itr,7,probe,1,243.429,239.357,err:0.016728
hash,1,itr,8,probe,1,243.429,238.357,err:0.020836
hash,1,itr,9,probe,1,243.929,237.357,err:0.026942
hash,1,itr,10,probe,1,244.929,236.357,err:0.034998
hash,1,itr,11,probe,1,243.857,235.357,err:0.034856
hash,1,itr,12,probe,1,243.786,234.357,err:0.038677
hash,1,itr,13,probe,1,243.286,233.357,err:0.040812
hash,1,itr,14,probe,1,243.214,232.357,err:0.044640
hash,1,itr,15,probe,1,245.071,231.357,err:0.055959
hash,1,itr,16,probe,1,246.214,230.357,err:0.064403
hash,1,itr,17,probe,1,244.143,229.357,err:0.060563
hash,1,itr,18,probe,1,244.286,228.357,err:0.065206
hash,1,itr,19,probe,1,244.429,227.357,err:0.069844
hash,1,itr,20,probe,1,243.714,226.357,err:0.071219
hash,1,itr,21,probe,1,243.143,225.357,err:0.073150
hash,1,itr,22,probe,1,243.143,224.357,err:0.077263
hash,1,itr,23,probe,1,242.357,223.357,err:0.078397
hash,1,itr,24,probe,1,238.143,222.357,err:0.066288
hash,1,itr,1,probe,2,238.571,244.357,err:0.024253
hash,1,itr,2,probe,2,238.5,243.357,err:0.020365
hash,1,itr,3,probe,2,238.929,242.357,err:0.014347
hash,1,itr,4,probe,2,240.286,241.357,err:0.004457
hash,1,itr,5,probe,2,238.643,240.357,err:0.007182
hash,1,itr,6,probe,2,239.786,239.357,err:0.001789
hash,1,itr,7,probe,2,238.929,238.357,err:0.002394
hash,1,itr,8,probe,2,239.214,237.357,err:0.007763
hash,1,itr,9,probe,2,241,236.357,err:0.019266
hash,1,itr,10,probe,2,238.643,235.357,err:0.013770
hash,1,itr,11,probe,2,239.857,234.357,err:0.022930
hash,1,itr,12,probe,2,239.143,233.357,err:0.024195
hash,1,itr,13,probe,2,238.929,232.357,err:0.027506
hash,1,itr,14,probe,2,239.214,231.357,err:0.032845
hash,1,itr,15,probe,2,238.857,230.357,err:0.035586
hash,1,itr,16,probe,2,238.714,229.357,err:0.039198
hash,1,itr,17,probe,2,239.357,228.357,err:0.045956
hash,1,itr,18,probe,2,241.429,227.357,err:0.058286
hash,1,itr,19,probe,2,241.5,226.357,err:0.062704
hash,1,itr,20,probe,2,239.214,225.357,err:0.057927
hash,1,itr,21,probe,2,238.429,224.357,err:0.059020
hash,1,itr,22,probe,2,240.643,223.357,err:0.071833
hash,1,itr,23,probe,2,239.571,222.357,err:0.071853
hash,1,itr,24,probe,2,233.714,221.357,err:0.052872
hash,1,itr,1,probe,3,235.929,243.357,err:0.031484
hash,1,itr,2,probe,3,235.357,242.357,err:0.029742
hash,1,itr,3,probe,3,236.786,241.357,err:0.019304
hash,1,itr,4,probe,3,235.857,240.357,err:0.019079
hash,1,itr,5,probe,3,236.143,239.357,err:0.013610
hash,1,itr,6,probe,3,235.5,238.357,err:0.012132
hash,1,itr,7,probe,3,235.571,237.357,err:0.007582
hash,1,itr,8,probe,3,237,236.357,err:0.002713
hash,1,itr,9,probe,3,236.643,235.357,err:0.005434
hash,1,itr,10,probe,3,235.643,234.357,err:0.005457
hash,1,itr,11,probe,3,236,233.357,err:0.011199
hash,1,itr,12,probe,3,235.857,232.357,err:0.014840
hash,1,itr,13,probe,3,236.929,231.357,err:0.023518
hash,1,itr,14,probe,3,236.429,230.357,err:0.025682
hash,1,itr,15,probe,3,236.571,229.357,err:0.030494
hash,1,itr,16,probe,3,235.429,228.357,err:0.030039
hash,1,itr,17,probe,3,236.5,227.357,err:0.038660
hash,1,itr,18,probe,3,235.357,226.357,err:0.038240
hash,1,itr,19,probe,3,235.643,225.357,err:0.043651
hash,1,itr,20,probe,3,236.214,224.357,err:0.050196
hash,1,itr,21,probe,3,235.429,223.357,err:0.051277
hash,1,itr,22,probe,3,235.143,222.357,err:0.054375
hash,1,itr,23,probe,3,234.143,221.357,err:0.054608
hash,1,itr,24,probe,3,230,220.357,err:0.041926
hash,1,itr,1,probe,4,234.857,242.357,err:0.031934
hash,1,itr,2,probe,4,234.714,241.357,err:0.028303
hash,1,itr,3,probe,4,234.643,240.357,err:0.024352
hash,1,itr,4,probe,4,235.071,239.357,err:0.018233
hash,1,itr,5,probe,4,235.643,238.357,err:0.011517
hash,1,itr,6,probe,4,235.643,237.357,err:0.007274
hash,1,itr,7,probe,4,235.714,236.357,err:0.002728
hash,1,itr,8,probe,4,235.857,235.357,err:0.002120
hash,1,itr,9,probe,4,234.286,234.357,err:0.000303
hash,1,itr,10,probe,4,234.714,233.357,err:0.005782
hash,1,itr,11,probe,4,236.143,232.357,err:0.016033
hash,1,itr,12,probe,4,235.357,231.357,err:0.016995
hash,1,itr,13,probe,4,234.286,230.357,err:0.016770
hash,1,itr,14,probe,4,234.929,229.357,err:0.023718
hash,1,itr,15,probe,4,234.857,228.357,err:0.027676
hash,1,itr,16,probe,4,234.429,227.357,err:0.030167
hash,1,itr,17,probe,4,234.571,226.357,err:0.035017
hash,1,itr,18,probe,4,236,225.357,err:0.045097
hash,1,itr,19,probe,4,235,224.357,err:0.045289
hash,1,itr,20,probe,4,235.286,223.357,err:0.050700
hash,1,itr,21,probe,4,234.214,222.357,err:0.050625
hash,1,itr,22,probe,4,235.857,221.357,err:0.061478
hash,1,itr,23,probe,4,233.5,220.357,err:0.056287
hash,1,itr,24,probe,4,229.786,219.357,err:0.045386
hash,1,itr,1,probe,5,232.643,241.357,err:0.037457
hash,1,itr,2,probe,5,231.786,240.357,err:0.036978
hash,1,itr,3,probe,5,232.143,239.357,err:0.031076
hash,1,itr,4,probe,5,233.286,238.357,err:0.021737
hash,1,itr,5,probe,5,233.143,237.357,err:0.018075
hash,1,itr,6,probe,5,232.214,236.357,err:0.017841
hash,1,itr,7,probe,5,232.286,235.357,err:0.013221
hash,1,itr,8,probe,5,233.143,234.357,err:0.005207
hash,1,itr,9,probe,5,234.643,233.357,err:0.005481
hash,1,itr,10,probe,5,234.071,232.357,err:0.007323
hash,1,itr,11,probe,5,233.571,231.357,err:0.009479
hash,1,itr,12,probe,5,233.929,230.357,err:0.015270
hash,1,itr,13,probe,5,233.571,229.357,err:0.018042
hash,1,itr,14,probe,5,233.929,228.357,err:0.023819
hash,1,itr,15,probe,5,235,227.357,err:0.032523
hash,1,itr,16,probe,5,234.786,226.357,err:0.035901
hash,1,itr,17,probe,5,232.857,225.357,err:0.032209
hash,1,itr,18,probe,5,234.357,224.357,err:0.042670
hash,1,itr,19,probe,5,234.214,223.357,err:0.046355
hash,1,itr,20,probe,5,234.571,222.357,err:0.052070
hash,1,itr,21,probe,5,233.071,221.357,err:0.050259
hash,1,itr,22,probe,5,233.857,220.357,err:0.057728
hash,1,itr,23,probe,5,232.429,219.357,err:0.056241
hash,1,itr,24,probe,5,227.929,218.357,err:0.041996
hash,1,itr,1,probe,6,228.714,240.357,err:0.050906
hash,1,itr,2,probe,6,229.357,239.357,err:0.043600
hash,1,itr,3,probe,6,229.643,238.357,err:0.037946
hash,1,itr,4,probe,6,228.643,237.357,err:0.038112
hash,1,itr,5,probe,6,229.071,236.357,err:0.031807
hash,1,itr,6,probe,6,228.5,235.357,err:0.030009
hash,1,itr,7,probe,6,228.643,234.357,err:0.024991
hash,1,itr,8,probe,6,228.857,233.357,err:0.019663
hash,1,itr,9,probe,6,230,232.357,err:0.010248
hash,1,itr,10,probe,6,228.571,231.357,err:0.012189
hash,1,itr,11,probe,6,228.5,230.357,err:0.008127
hash,1,itr,12,probe,6,230.143,229.357,err:0.003415
hash,1,itr,13,probe,6,228.714,228.357,err:0.001561
hash,1,itr,14,probe,6,228.786,227.357,err:0.006246
hash,1,itr,15,probe,6,230,226.357,err:0.015839
hash,1,itr,16,probe,6,228.5,225.357,err:0.013755
hash,1,itr,17,probe,6,228.643,224.357,err:0.018745
hash,1,itr,18,probe,6,228.643,223.357,err:0.023119
hash,1,itr,19,probe,6,228.786,222.357,err:0.028100
hash,1,itr,20,probe,6,228.5,221.357,err:0.031260
hash,1,itr,21,probe,6,229.5,220.357,err:0.039839
hash,1,itr,22,probe,6,228.143,219.357,err:0.038511
hash,1,itr,23,probe,6,228.429,218.357,err:0.044092
hash,1,itr,24,probe,6,224.071,217.357,err:0.029964
hash,1,itr,1,probe,7,226.857,237.286,err:0.045972
hash,1,itr,2,probe,7,227.857,236.286,err:0.036992
hash,1,itr,3,probe,7,228.143,235.286,err:0.031309
hash,1,itr,4,probe,7,227.143,234.286,err:0.031447
hash,1,itr,5,probe,7,227.571,233.286,err:0.025113
hash,1,itr,6,probe,7,227.071,232.286,err:0.022966
hash,1,itr,7,probe,7,226.929,231.286,err:0.019200
hash,1,itr,8,probe,7,228.286,230.286,err:0.008761
hash,1,itr,9,probe,7,227.929,229.286,err:0.005954
hash,1,itr,10,probe,7,228.286,228.286,err:0.000000
hash,1,itr,11,probe,7,227.714,227.286,err:0.001880
hash,1,itr,12,probe,7,227.571,226.286,err:0.005647
hash,1,itr,13,probe,7,226.857,225.286,err:0.006925
hash,1,itr,14,probe,7,227.857,224.286,err:0.015672
hash,1,itr,15,probe,7,227.786,223.286,err:0.019755
hash,1,itr,16,probe,7,227.929,222.286,err:0.024758
hash,1,itr,17,probe,7,227.929,221.286,err:0.029145
hash,1,itr,18,probe,7,228.286,220.286,err:0.035044
hash,1,itr,19,probe,7,227.643,219.286,err:0.036711
hash,1,itr,20,probe,7,227.143,218.286,err:0.038993
hash,1,itr,21,probe,7,226.643,217.286,err:0.041285
hash,1,itr,22,probe,7,227.714,216.286,err:0.050186
hash,1,itr,23,probe,7,226.929,215.286,err:0.051307
hash,1,itr,24,probe,7,222.429,214.286,err:0.036609
hash,1,itr,1,probe,8,223.5,233.3575,err:0.044105
hash,1,itr,2,probe,8,223.357,232.3575,err:0.040296
hash,1,itr,3,probe,8,222.714,231.3575,err:0.038810
hash,1,itr,4,probe,8,222.5,230.3575,err:0.035315
hash,1,itr,5,probe,8,223.571,229.3575,err:0.025882
hash,1,itr,6,probe,8,223.571,228.3575,err:0.021409
hash,1,itr,7,probe,8,223.643,227.3575,err:0.016609
hash,1,itr,8,probe,8,222.5,226.3575,err:0.017337
hash,1,itr,9,probe,8,223.143,225.3575,err:0.009924
hash,1,itr,10,probe,8,222.429,224.3575,err:0.008670
hash,1,itr,11,probe,8,223.357,223.3575,err:0.000002
hash,1,itr,12,probe,8,222.643,222.3575,err:0.001282
hash,1,itr,13,probe,8,222.5,221.3575,err:0.005135
hash,1,itr,14,probe,8,223.857,220.3575,err:0.015633
hash,1,itr,15,probe,8,222.643,219.3575,err:0.014757
hash,1,itr,16,probe,8,222.5,218.3575,err:0.018618
hash,1,itr,17,probe,8,222.571,217.3575,err:0.023424
hash,1,itr,18,probe,8,223,216.3575,err:0.029787
hash,1,itr,19,probe,8,223.357,215.3575,err:0.035815
hash,1,itr,20,probe,8,222.786,214.3575,err:0.037832
hash,1,itr,21,probe,8,222.929,213.3575,err:0.042935
hash,1,itr,22,probe,8,222,212.3575,err:0.043435
hash,1,itr,23,probe,8,221.714,211.3575,err:0.046711
hash,1,itr,24,probe,8,219.071,210.3575,err:0.039775
hash,1,itr,1,probe,9,219.571,229.429,err:0.044897
hash,1,itr,2,probe,9,220.571,228.429,err:0.035626
hash,1,itr,3,probe,9,220.357,227.429,err:0.032093
hash,1,itr,4,probe,9,218.929,226.429,err:0.034258
hash,1,itr,5,probe,9,220.429,225.429,err:0.022683
hash,1,itr,6,probe,9,219.929,224.429,err:0.020461
hash,1,itr,7,probe,9,219.643,223.429,err:0.017237
hash,1,itr,8,probe,9,220.643,222.429,err:0.008095
hash,1,itr,9,probe,9,218.857,221.429,err:0.011752
hash,1,itr,10,probe,9,219.786,220.429,err:0.002926
hash,1,itr,11,probe,9,219.429,219.429,err:0.000000
hash,1,itr,12,probe,9,219.929,218.429,err:0.006820
hash,1,itr,13,probe,9,219.857,217.429,err:0.011044
hash,1,itr,14,probe,9,218.929,216.429,err:0.011419
hash,1,itr,15,probe,9,220.5,215.429,err:0.022998
hash,1,itr,16,probe,9,219.857,214.429,err:0.024689
hash,1,itr,17,probe,9,219.857,213.429,err:0.029237
hash,1,itr,18,probe,9,219.5,212.429,err:0.032214
hash,1,itr,19,probe,9,220.357,211.429,err:0.040516
hash,1,itr,20,probe,9,219.5,210.429,err:0.041326
hash,1,itr,21,probe,9,220.357,209.429,err:0.049592
hash,1,itr,22,probe,9,219.214,208.429,err:0.049199
hash,1,itr,23,probe,9,218.643,207.429,err:0.051289
hash,1,itr,24,probe,9,213.929,206.429,err:0.035058
hash,1,itr,1,probe,10,204.357,228.429,err:0.117794
hash,1,itr,2,probe,10,204.571,227.429,err:0.111736
hash,1,itr,3,probe,10,204.143,226.429,err:0.109169
hash,1,itr,4,probe,10,205.571,225.429,err:0.096599
hash,1,itr,5,probe,10,205.357,224.429,err:0.092872
hash,1,itr,6,probe,10,204.071,223.429,err:0.094859
hash,1,itr,7,probe,10,204.143,222.429,err:0.089574
hash,1,itr,8,probe,10,204.071,221.429,err:0.085059
hash,1,itr,9,probe,10,205.429,220.429,err:0.073018
hash,1,itr,10,probe,10,204.714,219.429,err:0.071881
hash,1,itr,11,probe,10,204.143,218.429,err:0.069980
hash,1,itr,12,probe,10,205.286,217.429,err:0.059152
hash,1,itr,13,probe,10,204.429,216.429,err:0.058700
hash,1,itr,14,probe,10,205.214,215.429,err:0.049777
hash,1,itr,15,probe,10,204.214,214.429,err:0.050021
hash,1,itr,16,probe,10,204.143,213.429,err:0.045488
hash,1,itr,17,probe,10,205.571,212.429,err:0.033361
hash,1,itr,18,probe,10,205.571,211.429,err:0.028496
hash,1,itr,19,probe,10,205.286,210.429,err:0.025053
hash,1,itr,20,probe,10,204.214,209.429,err:0.025537
hash,1,itr,21,probe,10,204.429,208.429,err:0.019567
hash,1,itr,22,probe,10,204.643,207.429,err:0.013614
hash,1,itr,23,probe,10,203.5,206.429,err:0.014393
hash,1,itr,24,probe,10,199.286,205.429,err:0.030825
hash,2,itr,1,probe,1,234.571,238.27463,err:0.015789
hash,2,itr,2,probe,1,234.929,237.27463,err:0.009984
hash,2,itr,3,probe,1,234.929,236.27463,err:0.005728
hash,2,itr,4,probe,1,234.929,235.27463,err:0.001471
hash,2,itr,5,probe,1,234.643,234.27463,err:0.001570
hash,2,itr,6,probe,1,236.143,233.27463,err:0.012147
hash,2,itr,7,probe,1,235.571,232.27463,err:0.013993
hash,2,itr,8,probe,1,235.357,231.27463,err:0.017345
hash,2,itr,9,probe,1,234.643,230.27463,err:0.018617
hash,2,itr,10,probe,1,236,229.27463,err:0.028497
hash,2,itr,11,probe,1,234.786,228.27463,err:0.027733
hash,2,itr,12,probe,1,234.643,227.27463,err:0.031402
hash,2,itr,13,probe,1,235.643,226.27463,err:0.039757
hash,2,itr,14,probe,1,235.571,225.27463,err:0.043708
hash,2,itr,15,probe,1,234.786,224.27463,err:0.044770
hash,2,itr,1,probe,2,231.643,237.27463,err:0.024312
hash,2,itr,2,probe,2,232.5,236.27463,err:0.016235
hash,2,itr,3,probe,2,231.643,235.27463,err:0.015678
hash,2,itr,4,probe,2,232.214,234.27463,err:0.008874
hash,2,itr,5,probe,2,232.357,233.27463,err:0.003949
hash,2,itr,6,probe,2,231.429,232.27463,err:0.003654
hash,2,itr,7,probe,2,231.571,231.27463,err:0.001280
hash,2,itr,8,probe,2,231.143,230.27463,err:0.003757
hash,2,itr,9,probe,2,231.571,229.27463,err:0.009916
hash,2,itr,10,probe,2,231.786,228.27463,err:0.015149
hash,2,itr,11,probe,2,232.929,227.27463,err:0.024275
hash,2,itr,12,probe,2,231.429,226.27463,err:0.022272
hash,2,itr,13,probe,2,231.143,225.27463,err:0.025388
hash,2,itr,14,probe,2,231.5,224.27463,err:0.031211
hash,2,itr,15,probe,2,231.214,223.27463,err:0.034338
hash,2,itr,1,probe,3,229.071,236.27463,err:0.031447
hash,2,itr,2,probe,3,230.429,235.27463,err:0.021029
hash,2,itr,3,probe,3,229.429,234.27463,err:0.021120
hash,2,itr,4,probe,3,230,233.27463,err:0.014238
hash,2,itr,5,probe,3,229.714,232.27463,err:0.011147
hash,2,itr,6,probe,3,228.714,231.27463,err:0.011196
hash,2,itr,7,probe,3,230.357,230.27463,err:0.000358
hash,2,itr,8,probe,3,229.357,229.27463,err:0.000359
hash,2,itr,9,probe,3,229.643,228.27463,err:0.005959
hash,2,itr,10,probe,3,229.071,227.27463,err:0.007842
hash,2,itr,11,probe,3,229,226.27463,err:0.011901
hash,2,itr,12,probe,3,230,225.27463,err:0.020545
hash,2,itr,13,probe,3,229.714,224.27463,err:0.023679
hash,2,itr,14,probe,3,228.571,223.27463,err:0.023172
hash,2,itr,15,probe,3,229.429,222.27463,err:0.031183
hash,2,itr,1,probe,4,230.071,235.27463,err:0.022617
hash,2,itr,2,probe,4,229.786,234.27463,err:0.019534
hash,2,itr,3,probe,4,231.214,233.27463,err:0.008912
hash,2,itr,4,probe,4,231.143,232.27463,err:0.004896
hash,2,itr,5,probe,4,230.143,231.27463,err:0.004917
hash,2,itr,6,probe,4,230.143,230.27463,err:0.000572
hash,2,itr,7,probe,4,231.357,229.27463,err:0.009001
hash,2,itr,8,probe,4,231.357,228.27463,err:0.013323
hash,2,itr,9,probe,4,231.357,227.27463,err:0.017645
hash,2,itr,10,probe,4,231.214,226.27463,err:0.021363
hash,2,itr,11,probe,4,230.786,225.27463,err:0.023881
hash,2,itr,12,probe,4,230.714,224.27463,err:0.027911
hash,2,itr,13,probe,4,231.929,223.27463,err:0.037315
hash,2,itr,14,probe,4,231.214,222.27463,err:0.038663
hash,2,itr,15,probe,4,230.857,221.27463,err:0.041508
hash,2,itr,1,probe,5,227.143,234.27463,err:0.031397
hash,2,itr,2,probe,5,228.357,233.27463,err:0.021535
hash,2,itr,3,probe,5,227.857,232.27463,err:0.019388
hash,2,itr,4,probe,5,228.071,231.27463,err:0.014047
hash,2,itr,5,probe,5,229.143,230.27463,err:0.004939
hash,2,itr,6,probe,5,228.714,229.27463,err:0.002451
hash,2,itr,7,probe,5,227.714,228.27463,err:0.002462
hash,2,itr,8,probe,5,229.143,227.27463,err:0.008154
hash,2,itr,9,probe,5,228.929,226.27463,err:0.011595
hash,2,itr,10,probe,5,228.143,225.27463,err:0.012573
hash,2,itr,11,probe,5,227.786,224.27463,err:0.015415
hash,2,itr,12,probe,5,227.5,223.27463,err:0.018573
hash,2,itr,13,probe,5,228.786,222.27463,err:0.028461
hash,2,itr,14,probe,5,227.643,221.27463,err:0.027975
hash,2,itr,15,probe,5,229.429,220.27463,err:0.039901
hash,2,itr,1,probe,6,222.429,233.27463,err:0.048760
hash,2,itr,2,probe,6,223.714,232.27463,err:0.038266
hash,2,itr,3,probe,6,224.357,231.27463,err:0.030833
hash,2,itr,4,probe,6,222.929,230.27463,err:0.032951
hash,2,itr,5,probe,6,223,229.27463,err:0.028137
hash,2,itr,6,probe,6,223,228.27463,err:0.023653
hash,2,itr,7,probe,6,224.286,227.27463,err:0.013325
hash,2,itr,8,probe,6,223.429,226.27463,err:0.012736
hash,2,itr,9,probe,6,224,225.27463,err:0.005690
hash,2,itr,10,probe,6,223.571,224.27463,err:0.003147
hash,2,itr,11,probe,6,223.786,223.27463,err:0.002285
hash,2,itr,12,probe,6,224.214,222.27463,err:0.008650
hash,2,itr,13,probe,6,223.857,221.27463,err:0.011536
hash,2,itr,14,probe,6,222.786,220.27463,err:0.011273
hash,2,itr,15,probe,6,222.643,219.27463,err:0.015129
hash,4,itr,1,probe,1,225.571,221.429,err:0.018362
hash,4,itr,2,probe,1,225.5,220.429,err:0.022488
hash,4,itr,3,probe,1,225,219.429,err:0.024760
hash,4,itr,4,probe,1,224.357,218.429,err:0.026422
hash,4,itr,5,probe,1,225.286,217.429,err:0.034876
hash,4,itr,6,probe,1,224.071,216.429,err:0.034105
hash,4,itr,7,probe,1,224.214,215.429,err:0.039181
hash,4,itr,8,probe,1,224.071,214.429,err:0.043031
hash,4,itr,1,probe,2,222.429,220.429,err:0.008992
hash,4,itr,2,probe,2,221.429,219.429,err:0.009032
hash,4,itr,3,probe,2,221.5,218.429,err:0.013865
hash,4,itr,4,probe,2,221.786,217.429,err:0.019645
hash,4,itr,5,probe,2,221,216.429,err:0.020683
hash,4,itr,6,probe,2,222.286,215.429,err:0.030848
hash,4,itr,7,probe,2,222.571,214.429,err:0.036582
hash,4,itr,8,probe,2,221.714,213.429,err:0.037368
hash,4,itr,1,probe,3,221.143,219.429,err:0.007751
hash,4,itr,2,probe,3,220.571,218.429,err:0.009711
hash,4,itr,3,probe,3,220.286,217.429,err:0.012970
hash,4,itr,4,probe,3,221.5,216.429,err:0.022894
hash,4,itr,5,probe,3,220.143,215.429,err:0.021413
hash,4,itr,6,probe,3,220.643,214.429,err:0.028163
hash,4,itr,7,probe,3,219.643,213.429,err:0.028291
hash,4,itr,8,probe,3,221.714,212.429,err:0.041878
hash,4,itr,1,probe,4,220.571,218.429,err:0.009711
hash,4,itr,2,probe,4,220.571,217.429,err:0.014245
hash,4,itr,3,probe,4,220.357,216.429,err:0.017826
hash,4,itr,4,probe,4,220.214,215.429,err:0.021729
hash,4,itr,5,probe,4,222.786,214.429,err:0.037511
hash,4,itr,6,probe,4,222.571,213.429,err:0.041075
hash,4,itr,7,probe,4,222.214,212.429,err:0.044034
hash,4,itr,8,probe,4,220,211.429,err:0.038959
hash,4,itr,1,probe,1,217.5,221.429,err:0.018064
hash,4,itr,2,probe,1,216.857,220.429,err:0.016472
hash,4,itr,3,probe,1,215.571,219.429,err:0.017897
hash,4,itr,4,probe,1,216.214,218.429,err:0.010244
hash,4,itr,5,probe,1,217.429,217.429,err:0.000000
Mean:0.014872041476,,,,,,,,